customer_id,customer_name,gender,age,city,state,country,join_date,customer_segment,join_month,join_year
CUST04813,Sai Bhardwaj,Male,33.0,New Delhi,Delhi,India,2022-07-31,Home Office,2022-07,2022
CUST07750,Ishaan Kulkarni,Male,59.0,New Delhi,Delhi,India,2021-02-19,Consumer,2021-02,2021
CUST08283,Yutika Mishra,Female,31.0,Amritsar,Punjab,India,2025-07-28,Consumer,2025-07,2025
CUST00746,Ekalinga Talwar,Female,61.0,Faridabad,Haryana,India,2026-05-16,Consumer,2026-05,2026
CUST00711,Girish Shenoy,Male,42.0,Ahmedabad,Gujarat,India,2020-08-02,Small Business,2020-08,2020
CUST00380,Abhimanyu Korpal,Female,33.0,Pune,Maharashtra,India,2024-03-27,Corporate,2024-03,2024
CUST07172,Guneet Kunda,Male,58.0,Coimbatore,Tamil Nadu,India,2022-10-09,Consumer,2022-10,2022
CUST07665,Farhan Dyal,Female,28.0,Ahmedabad,Gujarat,India,2021-09-08,Small Business,2021-09,2021
CUST08896,Luke Dar,Male,36.0,Ahmedabad,Gujarat,India,2020-07-19,Consumer,2020-07,2020
CUST07214,Aarav Mital,Male,38.0,Lucknow,Uttar Pradesh,India,2024-05-20,Home Office,2024-05,2024
CUST04464,Anita Bail,Female,27.0,Kolkata,West Bengal,India,2022-04-11,Consumer,2022-04,2022
CUST09690,Geetika Chandra,Female,30.0,Mysore,Karnataka,India,2022-08-26,Small Business,2022-08,2022
CUST04829,Anmol Ramachandran,Male,18.0,Kolkata,West Bengal,India,2024-11-30,Consumer,2024-11,2024
CUST06486,Chandran Bawa,Female,23.0,Coimbatore,Tamil Nadu,India,2021-04-27,Small Business,2021-04,2021
CUST07689,Quincy Sibal,Female,51.0,Jaipur,Rajasthan,India,2022-07-27,Home Office,2022-07,2022
CUST03533,Fariq Pau,Female,29.0,Kolkata,West Bengal,India,2026-02-05,Small Business,2026-02,2026
CUST06729,Anika Sura,Male,22.0,Pune,Maharashtra,India,2024-06-22,Home Office,2024-06,2024
CUST09046,Aditya Kala,Female,38.0,Faridabad,Haryana,India,2022-07-02,Consumer,2022-07,2022
CUST09039,Samuel De,Female,21.0,Noida,Uttar Pradesh,India,2023-08-08,Small Business,2023-08,2023
CUST01314,Siya Kala,Male,40.0,Jaipur,Rajasthan,India,2021-11-26,Home Office,2021-11,2021
CUST04701,Ranveer Mand,Female,32.0,New Delhi,Delhi,India,2023-04-21,Small Business,2023-04,2023
CUST09506,Samar Virk,Male,40.0,Surat,Gujarat,India,2022-02-17,Consumer,2022-02,2022
CUST07999,Lohit Dey,Female,38.0,Chennai,Tamil Nadu,India,2025-06-25,Home Office,2025-06,2025
CUST06889,Wazir Balasubramanian,Male,56.0,Amritsar,Punjab,India,2026-05-04,Home Office,2026-05,2026
CUST01659,Kai Vora,Female,41.0,Chennai,Tamil Nadu,India,2020-11-21,Consumer,2020-11,2020
CUST01286,Aishani Ray,Female,33.0,Faridabad,Haryana,India,2021-06-15,Corporate,2021-06,2021
CUST04420,Saumya Gole,Male,53.0,Ludhiana,Punjab,India,2023-08-15,Consumer,2023-08,2023
CUST04536,Krisha Sastry,Male,47.0,Ludhiana,Punjab,India,2025-11-03,Consumer,2025-11,2025
CUST01350,Ranbir Dugar,Female,57.0,Lucknow,Uttar Pradesh,India,2020-10-08,Corporate,2020-10,2020
CUST04473,Harini Dasgupta,Male,51.0,Jaipur,Rajasthan,India,2021-12-03,Home Office,2021-12,2021
CUST08971,Samesh Karnik,Female,70.0,Mysore,Karnataka,India,2025-12-27,Consumer,2025-12,2025
CUST08440,Maya Edwin,Female,49.0,Mumbai,Maharashtra,India,2021-03-16,Small Business,2021-03,2021
CUST09017,Wakeeta Sinha,Male,26.0,Surat,Gujarat,India,2022-04-12,Home Office,2022-04,2022
CUST00428,Ucchal Sant,Male,29.0,Kanpur,Uttar Pradesh,India,2021-09-01,Small Business,2021-09,2021
CUST00654,Teerth Wable,Female,41.0,Bangalore,Karnataka,India,2023-08-24,Consumer,2023-08,2023
CUST08653,Vansha Seth,Male,58.0,Jaipur,Rajasthan,India,2022-06-30,Home Office,2022-06,2022
CUST07537,Ekani Sura,Female,41.0,Kolkata,West Bengal,India,2025-02-07,Small Business,2025-02,2025
CUST07801,Wishi Pandit,Female,22.0,Amritsar,Punjab,India,2026-03-28,Home Office,2026-03,2026
CUST05112,Tripti Kapur,Male,19.0,Pune,Maharashtra,India,2021-07-10,Corporate,2021-07,2021
CUST04984,Yuvraj Badami,Female,43.0,Jaipur,Rajasthan,India,2026-02-14,Corporate,2026-02,2026
CUST05462,Ganga Kade,Female,66.0,Gurgaon,Haryana,India,2024-10-16,Home Office,2024-10,2024
CUST08544,Kashish Mittal,Female,44.0,Ahmedabad,Gujarat,India,2024-10-31,Consumer,2024-10,2024
CUST07728,Omaja Dyal,Female,23.0,Kanpur,Uttar Pradesh,India,2021-10-01,Consumer,2021-10,2021
CUST05255,Unni Issac,Male,70.0,Coimbatore,Tamil Nadu,India,2021-07-15,Home Office,2021-07,2021
CUST02169,Gaurangi Murthy,Female,49.0,Jaipur,Rajasthan,India,2020-10-28,Consumer,2020-10,2020
CUST00612,Kashish Ghosh,Female,64.0,Kanpur,Uttar Pradesh,India,2023-11-23,Corporate,2023-11,2023
CUST07307,Amrita Mitter,Male,69.0,Jaipur,Rajasthan,India,2024-08-09,Home Office,2024-08,2024
CUST08515,Sneha Raghavan,Female,60.0,Kolkata,West Bengal,India,2020-12-09,Corporate,2020-12,2020
CUST07305,Advay Sankar,Male,49.0,Surat,Gujarat,India,2021-12-25,Consumer,2021-12,2021
CUST04594,Ekani Kalla,Female,45.0,Pune,Maharashtra,India,2025-02-16,Home Office,2025-02,2025
CUST03380,Harita Pal,Female,68.0,Jaipur,Rajasthan,India,2024-09-27,Consumer,2024-09,2024
CUST09783,Tripti Guha,Female,58.0,Gurgaon,Haryana,India,2026-04-23,Corporate,2026-04,2026
CUST00555,Mitesh Mammen,Male,37.0,Kolkata,West Bengal,India,2025-09-05,Consumer,2025-09,2025
CUST02679,Jai Shankar,Male,44.0,Amritsar,Punjab,India,2024-11-21,Home Office,2024-11,2024
CUST00512,Benjamin Hayer,Female,53.0,Mysore,Karnataka,India,2020-08-19,Small Business,2020-08,2020
CUST08499,Utkarsh Sankar,Female,20.0,Gurgaon,Haryana,India,2020-10-16,Small Business,2020-10,2020
CUST08340,Xavier Badal,Male,45.0,Jaipur,Rajasthan,India,2023-04-11,Small Business,2023-04,2023
CUST00968,Yashica Dayal,Male,29.0,Mysore,Karnataka,India,2021-11-07,Small Business,2021-11,2021
CUST09675,Chakradhar Nigam,Female,34.0,Amritsar,Punjab,India,2023-08-01,Small Business,2023-08,2023
CUST09723,Osha Chacko,Male,60.0,Kolkata,West Bengal,India,2022-07-22,Small Business,2022-07,2022
CUST09597,Ranbir Hegde,Female,47.0,Coimbatore,Tamil Nadu,India,2024-01-11,Corporate,2024-01,2024
CUST05268,Vasudha Goswami,Male,70.0,Bangalore,Karnataka,India,2021-03-22,Small Business,2021-03,2021
CUST04112,Harini Vala,Female,51.0,Amritsar,Punjab,India,2020-12-04,Home Office,2020-12,2020
CUST06706,Urvashi Samra,Male,56.0,Pune,Maharashtra,India,2025-12-22,Home Office,2025-12,2025
CUST04302,Balveer Cherian,Female,25.0,Noida,Uttar Pradesh,India,2026-05-02,Small Business,2026-05,2026
CUST03028,Chaitaly Dyal,Female,41.0,Jaipur,Rajasthan,India,2026-01-25,Small Business,2026-01,2026
CUST04099,Michael Ravi,Male,23.0,Jaipur,Rajasthan,India,2024-02-20,Home Office,2024-02,2024
CUST03890,Yatan Yogi,Male,60.0,Amritsar,Punjab,India,2021-02-19,Consumer,2021-02,2021
CUST02454,Mahika Chauhan,Male,22.0,Surat,Gujarat,India,2025-08-27,Home Office,2025-08,2025
CUST04242,Amrita Bansal,Male,38.0,Ahmedabad,Gujarat,India,2025-11-28,Small Business,2025-11,2025
CUST09975,Liam Seshadri,Male,34.0,Pune,Maharashtra,India,2023-01-23,Corporate,2023-01,2023
CUST08488,Ucchal Butala,Female,57.0,Mumbai,Maharashtra,India,2021-10-28,Corporate,2021-10,2021
CUST01110,Wahab Subramanian,Male,29.0,Chennai,Tamil Nadu,India,2023-06-09,Small Business,2023-06,2023
CUST06437,Laban Srinivasan,Male,48.0,Ahmedabad,Gujarat,India,2023-06-06,Consumer,2023-06,2023
CUST08257,Rehaan Chander,Female,21.0,Mysore,Karnataka,India,2026-01-04,Home Office,2026-01,2026
CUST01039,Arin Pandit,Female,51.0,Surat,Gujarat,India,2025-12-01,Home Office,2025-12,2025
CUST01195,Nihal Yohannan,Female,29.0,Kolkata,West Bengal,India,2020-12-10,Home Office,2020-12,2020
CUST04383,Ekantika Raval,Female,31.0,Chennai,Tamil Nadu,India,2022-12-24,Small Business,2022-12,2022
CUST04276,Joshua Arya,Female,60.0,Jaipur,Rajasthan,India,2022-01-07,Home Office,2022-01,2022
CUST07208,Amara Dani,Male,44.0,Surat,Gujarat,India,2025-05-02,Home Office,2025-05,2025
CUST09886,Anvi Buch,Male,19.0,New Delhi,Delhi,India,2024-12-09,Consumer,2024-12,2024
CUST09011,Aarnav Badami,Female,32.0,Jaipur,Rajasthan,India,2021-10-25,Small Business,2021-10,2021
CUST02541,Ria Shankar,Female,63.0,Faridabad,Haryana,India,2024-01-18,Home Office,2024-01,2024
CUST00935,Lekha Tandon,Male,59.0,New Delhi,Delhi,India,2024-08-05,Consumer,2024-08,2024
CUST01942,Ranbir Biswas,Female,24.0,Kolkata,West Bengal,India,2025-06-24,Consumer,2025-06,2025
CUST08269,Bhavya Suresh,Male,51.0,Kolkata,West Bengal,India,2023-05-16,Consumer,2023-05,2023
CUST00395,Aarna Grover,Male,56.0,Amritsar,Punjab,India,2021-08-11,Corporate,2021-08,2021
CUST02518,Kevin Nazareth,Female,43.0,Mysore,Karnataka,India,2023-09-06,Corporate,2023-09,2023
CUST09203,Robert Murthy,Female,45.0,New Delhi,Delhi,India,2021-09-12,Small Business,2021-09,2021
CUST03705,Chandani Hayer,Female,54.0,Bangalore,Karnataka,India,2021-09-08,Consumer,2021-09,2021
CUST09982,Hemani Rattan,Male,66.0,Pune,Maharashtra,India,2022-01-07,Home Office,2022-01,2022
CUST09725,Vansha Nazareth,Female,65.0,Lucknow,Uttar Pradesh,India,2025-09-02,Home Office,2025-09,2025
CUST01298,Liam Dhillon,Female,32.0,Chennai,Tamil Nadu,India,2023-01-29,Consumer,2023-01,2023
CUST09733,Manya Dani,Female,61.0,Kolkata,West Bengal,India,2022-05-25,Home Office,2022-05,2022
CUST01163,Aryan Dewan,Female,68.0,Bangalore,Karnataka,India,2023-03-31,Consumer,2023-03,2023
CUST04293,Ikshita Salvi,Female,53.0,Gurgaon,Haryana,India,2021-04-09,Home Office,2021-04,2021
CUST07227,Nisha Wali,Female,65.0,Kolkata,West Bengal,India,2024-03-27,Corporate,2024-03,2024
CUST01528,Jyoti Pathak,Female,48.0,Amritsar,Punjab,India,2023-03-08,Home Office,2023-03,2023
CUST09028,Viraj Mandal,Male,60.0,Gurgaon,Haryana,India,2022-11-24,Small Business,2022-11,2022
CUST03018,Samaksh Palan,Male,20.0,Jaipur,Rajasthan,India,2023-12-14,Small Business,2023-12,2023
CUST06990,Mekhala Tailor,Male,41.0,Amritsar,Punjab,India,2024-05-15,Consumer,2024-05,2024
CUST00059,Balendra Hayre,Female,47.0,Jaipur,Rajasthan,India,2021-07-28,Home Office,2021-07,2021
CUST09967,Ridhi Chand,Female,54.0,Nagpur,Maharashtra,India,2024-09-29,Corporate,2024-09,2024
CUST08052,Arya Viswanathan,Male,53.0,Jaipur,Rajasthan,India,2022-03-04,Home Office,2022-03,2022
CUST03626,Shivansh Mangat,Male,26.0,Jaipur,Rajasthan,India,2022-02-02,Corporate,2022-02,2022
CUST08650,Om Hayer,Female,66.0,Lucknow,Uttar Pradesh,India,2024-10-08,Consumer,2024-10,2024
CUST06322,Praneel Saha,Female,38.0,Ludhiana,Punjab,India,2024-10-17,Home Office,2024-10,2024
CUST03652,Tanish Loyal,Female,46.0,Ahmedabad,Gujarat,India,2024-05-22,Home Office,2024-05,2024
CUST06084,Zashil Lala,Male,34.0,Jaipur,Rajasthan,India,2025-01-26,Home Office,2025-01,2025
CUST08351,Udyati Behl,Male,24.0,Kolkata,West Bengal,India,2025-12-30,Home Office,2025-12,2025
CUST07157,Nihal Purohit,Female,31.0,New Delhi,Delhi,India,2020-10-28,Corporate,2020-10,2020
CUST07608,Ranbir Comar,Female,27.0,Gurgaon,Haryana,India,2020-11-02,Small Business,2020-11,2020
CUST09939,Peter Garg,Male,61.0,Mysore,Karnataka,India,2020-07-25,Home Office,2020-07,2020
CUST00677,Radha Kaur,Male,69.0,Mysore,Karnataka,India,2022-12-12,Home Office,2022-12,2022
CUST03648,Odika Sodhi,Female,28.0,Kolkata,West Bengal,India,2021-11-16,Consumer,2021-11,2021
CUST03722,Vivaan Shukla,Male,18.0,Kanpur,Uttar Pradesh,India,2021-11-24,Corporate,2021-11,2021
CUST07464,Shivansh Tailor,Male,22.0,Kolkata,West Bengal,India,2020-10-27,Home Office,2020-10,2020
CUST09539,Warda Virk,Male,64.0,Ahmedabad,Gujarat,India,2024-11-07,Corporate,2024-11,2024
CUST06218,Mitesh Lalla,Male,63.0,Jaipur,Rajasthan,India,2025-11-10,Consumer,2025-11,2025
CUST03405,Kritika Dugar,Male,52.0,Faridabad,Haryana,India,2021-03-20,Consumer,2021-03,2021
CUST09980,Nihal Luthra,Female,25.0,Mumbai,Maharashtra,India,2026-05-16,Consumer,2026-05,2026
CUST02158,Hiral Mistry,Female,36.0,Chennai,Tamil Nadu,India,2026-04-29,Corporate,2026-04,2026
CUST04356,Fiyaz Bera,Female,23.0,Faridabad,Haryana,India,2022-07-19,Home Office,2022-07,2022
CUST06438,Anika Ramachandran,Male,46.0,Jaipur,Rajasthan,India,2022-09-14,Small Business,2022-09,2022
CUST05245,Balveer Swamy,Male,52.0,Pune,Maharashtra,India,2022-04-13,Corporate,2022-04,2022
CUST09499,Eta Dhawan,Female,31.0,Gurgaon,Haryana,India,2020-08-30,Small Business,2020-08,2020
CUST00867,Harini Ramakrishnan,Male,65.0,Gurgaon,Haryana,India,2020-07-16,Small Business,2020-07,2020
CUST03232,Charita Rai,Male,44.0,Ludhiana,Punjab,India,2022-08-03,Home Office,2022-08,2022
CUST07891,Jyoti Mall,Male,39.0,Faridabad,Haryana,India,2026-05-19,Consumer,2026-05,2026
CUST04608,Ekaja Bains,Male,31.0,Pune,Maharashtra,India,2024-04-14,Corporate,2024-04,2024
CUST04300,Tanveer Gulati,Female,48.0,Amritsar,Punjab,India,2023-11-20,Corporate,2023-11,2023
CUST06955,Rehaan Khanna,Male,31.0,Amritsar,Punjab,India,2023-06-23,Corporate,2023-06,2023
CUST04817,Jeet Varkey,Male,18.0,Jaipur,Rajasthan,India,2023-07-07,Consumer,2023-07,2023
CUST06910,Urvashi Suri,Female,64.0,Bangalore,Karnataka,India,2021-03-26,Corporate,2021-03,2021
CUST09619,Sneha Nayar,Male,33.0,Chennai,Tamil Nadu,India,2023-08-17,Home Office,2023-08,2023
CUST05332,Nihal Wable,Male,19.0,Surat,Gujarat,India,2020-07-23,Consumer,2020-07,2020
CUST01767,Nisha Behl,Female,42.0,Nagpur,Maharashtra,India,2022-08-02,Home Office,2022-08,2022
CUST08178,Zaitra Sood,Male,57.0,Bangalore,Karnataka,India,2026-04-22,Consumer,2026-04,2026
CUST09740,Chaitanya Guha,Female,18.0,Gurgaon,Haryana,India,2022-01-26,Corporate,2022-01,2022
CUST08845,Gautam Oak,Female,36.0,Pune,Maharashtra,India,2020-08-12,Home Office,2020-08,2020
CUST07912,Zilmil Raju,Male,50.0,Chennai,Tamil Nadu,India,2026-04-08,Home Office,2026-04,2026
CUST01211,Anika Khosla,Female,68.0,Mysore,Karnataka,India,2024-10-09,Small Business,2024-10,2024
CUST07921,Irya Madan,Male,57.0,Coimbatore,Tamil Nadu,India,2025-04-03,Home Office,2025-04,2025
CUST02317,Sai Maharaj,Male,25.0,Kanpur,Uttar Pradesh,India,2021-06-23,Home Office,2021-06,2021
CUST02233,Fariq Bumb,Male,42.0,Lucknow,Uttar Pradesh,India,2024-06-15,Home Office,2024-06,2024
CUST02056,Chakrika Singh,Male,22.0,Lucknow,Uttar Pradesh,India,2022-07-01,Corporate,2022-07,2022
CUST08558,Simon Johal,Female,39.0,Ludhiana,Punjab,India,2021-06-13,Consumer,2021-06,2021
CUST09714,Umang Doctor,Female,47.0,Nagpur,Maharashtra,India,2024-02-04,Small Business,2024-02,2024
CUST04884,Girindra Gulati,Female,19.0,Jaipur,Rajasthan,India,2021-03-04,Corporate,2021-03,2021
CUST04685,Indali Nadkarni,Male,45.0,Mumbai,Maharashtra,India,2024-11-13,Home Office,2024-11,2024
CUST03013,Manya Barad,Female,69.0,Mysore,Karnataka,India,2023-05-13,Corporate,2023-05,2023
CUST07062,Ishwar Mander,Female,31.0,Faridabad,Haryana,India,2022-12-14,Small Business,2022-12,2022
CUST00618,Faris Vaidya,Female,69.0,Mumbai,Maharashtra,India,2025-02-14,Small Business,2025-02,2025
CUST08455,Udarsh Nayar,Male,54.0,Jaipur,Rajasthan,India,2025-08-12,Home Office,2025-08,2025
CUST05274,Rajeshri Kale,Male,42.0,Faridabad,Haryana,India,2021-02-05,Consumer,2021-02,2021
CUST01892,Ijaya Krish,Male,55.0,Gurgaon,Haryana,India,2025-01-14,Small Business,2025-01,2025
CUST08564,Nikita Chowdhury,Male,56.0,Jaipur,Rajasthan,India,2024-09-29,Corporate,2024-09,2024
CUST00767,Qarin Ramesh,Male,20.0,Amritsar,Punjab,India,2023-12-15,Corporate,2023-12,2023
CUST02508,Irya Kari,Male,29.0,Kolkata,West Bengal,India,2021-03-11,Home Office,2021-03,2021
CUST05327,Abeer Vyas,Female,33.0,Jaipur,Rajasthan,India,2020-08-24,Corporate,2020-08,2020
CUST05352,Advik Bajaj,Male,44.0,Mumbai,Maharashtra,India,2023-01-29,Corporate,2023-01,2023
CUST01145,Simon Menon,Female,69.0,Faridabad,Haryana,India,2020-07-12,Corporate,2020-07,2020
CUST05031,Pranit Joshi,Male,32.0,Mysore,Karnataka,India,2025-11-02,Small Business,2025-11,2025
CUST02693,Upkaar Loyal,Male,49.0,Bangalore,Karnataka,India,2025-10-10,Home Office,2025-10,2025
CUST00463,Arunima Anne,Female,68.0,New Delhi,Delhi,India,2024-06-16,Home Office,2024-06,2024
CUST06847,Aarav Choudhury,Female,63.0,Kolkata,West Bengal,India,2026-04-10,Small Business,2026-04,2026
CUST04036,Kai Doctor,Male,51.0,Ludhiana,Punjab,India,2021-10-13,Corporate,2021-10,2021
CUST07384,Saumya Dey,Female,65.0,Mumbai,Maharashtra,India,2025-12-25,Home Office,2025-12,2025
CUST07667,Anmol Dutt,Male,63.0,Ludhiana,Punjab,India,2025-09-09,Consumer,2025-09,2025
CUST04271,Chatresh Ramaswamy,Male,59.0,Faridabad,Haryana,India,2024-10-31,Consumer,2024-10,2024
CUST07064,Darsh Kashyap,Female,29.0,Ahmedabad,Gujarat,India,2025-06-15,Consumer,2025-06,2025
CUST05904,Jeevika Barad,Female,24.0,Mysore,Karnataka,India,2023-01-09,Home Office,2023-01,2023
CUST08330,Vincent Rana,Female,39.0,Mumbai,Maharashtra,India,2023-12-16,Corporate,2023-12,2023
CUST05171,Dalbir Babu,Female,48.0,Lucknow,Uttar Pradesh,India,2021-11-01,Consumer,2021-11,2021
CUST09372,Vanya Mukhopadhyay,Male,38.0,Noida,Uttar Pradesh,India,2026-05-15,Small Business,2026-05,2026
CUST07150,Ekta Kale,Male,23.0,Surat,Gujarat,India,2023-06-05,Home Office,2023-06,2023
CUST00829,Ekansh Iyer,Female,61.0,Chennai,Tamil Nadu,India,2020-09-03,Home Office,2020-09,2020
CUST06544,Nirja Goda,Female,48.0,Faridabad,Haryana,India,2023-03-30,Corporate,2023-03,2023
CUST08879,Bakhshi Tella,Male,23.0,Kolkata,West Bengal,India,2021-08-28,Corporate,2021-08,2021
CUST02459,Wyatt Dugar,Male,35.0,Nagpur,Maharashtra,India,2026-06-21,Corporate,2026-06,2026
CUST03528,Daksh Prashad,Male,43.0,Faridabad,Haryana,India,2021-12-09,Corporate,2021-12,2021
CUST05796,Charles More,Female,31.0,Gurgaon,Haryana,India,2023-08-07,Home Office,2023-08,2023
CUST05929,Sai Mistry,Male,68.0,Jaipur,Rajasthan,India,2026-07-02,Home Office,2026-07,2026
CUST07663,Harini Doctor,Male,40.0,New Delhi,Delhi,India,2025-02-24,Consumer,2025-02,2025
CUST07153,Tanvi Dayal,Female,35.0,Ahmedabad,Gujarat,India,2025-04-12,Small Business,2025-04,2025
CUST02883,Alka Sehgal,Male,35.0,Coimbatore,Tamil Nadu,India,2020-08-21,Corporate,2020-08,2020
CUST04210,Ekantika Panchal,Male,57.0,New Delhi,Delhi,India,2021-06-20,Home Office,2021-06,2021
CUST00021,Advik Morar,Female,41.0,Surat,Gujarat,India,2022-01-03,Corporate,2022-01,2022
CUST04865,Hemangini Ratta,Male,30.0,Kolkata,West Bengal,India,2026-04-05,Consumer,2026-04,2026
CUST02626,Theodore Kapadia,Female,29.0,Chennai,Tamil Nadu,India,2025-11-02,Consumer,2025-11,2025
CUST04703,Zaid Deep,Male,32.0,Amritsar,Punjab,India,2020-10-03,Consumer,2020-10,2020
CUST01766,Anvi Ganesh,Male,47.0,Mumbai,Punjab,India,2023-08-23,Consumer,2023-08,2023
CUST08038,Chatresh Tailor,Male,56.0,Jaipur,Rajasthan,India,2025-04-25,Corporate,2025-04,2025
CUST01296,Dalaja Purohit,Male,33.0,Ludhiana,Punjab,India,2026-06-03,Small Business,2026-06,2026
CUST03814,Zinal Thakkar,Male,18.0,Mumbai,Maharashtra,India,2026-06-16,Corporate,2026-06,2026
CUST00592,Lohit Maharaj,Male,48.0,Pune,Maharashtra,India,2021-05-23,Consumer,2021-05,2021
CUST01407,Dalaja Sem,Female,46.0,Ludhiana,Punjab,India,2023-10-15,Consumer,2023-10,2023
CUST00222,Charles Krishna,Male,48.0,Nagpur,Maharashtra,India,2024-01-25,Consumer,2024-01,2024
CUST05666,Tarak Keer,Female,41.0,Surat,Gujarat,India,2025-07-01,Small Business,2025-07,2025
CUST07854,Jhalak Bansal,Male,40.0,Noida,Uttar Pradesh,India,2023-08-28,Consumer,2023-08,2023
CUST07037,Yadavi Modi,Female,45.0,Kanpur,Uttar Pradesh,India,2023-11-12,Consumer,2023-11,2023
CUST00859,Aradhana Saxena,Male,68.0,Mumbai,Maharashtra,India,2021-10-26,Home Office,2021-10,2021
CUST01826,Girik Nath,Male,59.0,New Delhi,Delhi,India,2020-08-01,Small Business,2020-08,2020
CUST02827,Devika Atwal,Female,23.0,Jaipur,Rajasthan,India,2020-08-22,Small Business,2020-08,2020
CUST04699,Atharv Pathak,Female,45.0,Jaipur,Rajasthan,India,2024-05-11,Corporate,2024-05,2024
CUST04467,Sai Hayer,Female,38.0,Jaipur,Rajasthan,India,2026-06-24,Small Business,2026-06,2026
CUST05509,Caleb Suri,Female,50.0,Faridabad,Haryana,India,2023-02-03,Corporate,2023-02,2023
CUST09244,Kashish Bhatti,Male,67.0,Kolkata,West Bengal,India,2022-11-24,Corporate,2022-11,2022
CUST02761,Chaaya Borde,Female,63.0,Kolkata,West Bengal,India,2026-01-11,Consumer,2026-01,2026
CUST07334,Ekantika Krishnamurthy,Male,38.0,Kanpur,Uttar Pradesh,India,2025-10-16,Corporate,2025-10,2025
CUST01656,Rudra Kade,Female,30.0,Pune,Maharashtra,India,2023-11-10,Small Business,2023-11,2023
CUST00995,Wishi D’Alia,Male,18.0,Mysore,Karnataka,India,2026-04-07,Corporate,2026-04,2026
CUST07500,Rehaan Karnik,Female,64.0,Surat,Gujarat,India,2021-03-14,Home Office,2021-03,2021
CUST00731,Tanmayi Barad,Female,26.0,Pune,Maharashtra,India,2024-06-23,Consumer,2024-06,2024
CUST09978,Pahal Chahal,Male,61.0,Amritsar,Punjab,India,2021-09-12,Corporate,2021-09,2021
CUST04620,Dev Rajan,Female,21.0,Jaipur,Rajasthan,India,2024-11-10,Corporate,2024-11,2024
CUST06605,Ishita Natarajan,Female,54.0,Kolkata,West Bengal,India,2025-10-14,Home Office,2025-10,2025
CUST05571,Waida Morar,Male,43.0,Bangalore,Karnataka,India,2024-02-24,Consumer,2024-02,2024
CUST02708,Bishakha Chakrabarti,Female,20.0,New Delhi,Delhi,India,2024-03-07,Small Business,2024-03,2024
CUST08655,Ishaan Acharya,Female,33.0,Pune,Maharashtra,India,2024-10-24,Home Office,2024-10,2024
CUST03035,Chasmum Kannan,Male,50.0,Pune,Maharashtra,India,2023-06-23,Consumer,2023-06,2023
CUST05738,Chaaya Murty,Female,38.0,New Delhi,Delhi,India,2023-09-01,Small Business,2023-09,2023
CUST09612,Kalpit Madan,Male,68.0,Mysore,Karnataka,India,2021-03-22,Consumer,2021-03,2021
CUST00466,Omisha Ratti,Male,53.0,Mysore,Karnataka,India,2025-02-06,Small Business,2025-02,2025
CUST09233,Siya Badal,Male,58.0,New Delhi,Delhi,India,2022-10-06,Small Business,2022-10,2022
CUST06818,Dipta Dubey,Female,68.0,Pune,Maharashtra,India,2025-10-04,Consumer,2025-10,2025
CUST09012,Ekanta Luthra,Male,54.0,Ahmedabad,Gujarat,India,2024-08-15,Corporate,2024-08,2024
CUST00158,Vasana Shanker,Male,53.0,Bangalore,Karnataka,India,2023-08-16,Consumer,2023-08,2023
CUST07773,Waida Chand,Male,44.0,Bangalore,Karnataka,India,2025-06-20,Home Office,2025-06,2025
CUST07676,Edhitha Dewan,Male,34.0,Mysore,Karnataka,India,2024-09-09,Corporate,2024-09,2024
CUST03210,Peter Loyal,Female,26.0,Ahmedabad,Gujarat,India,2023-07-24,Consumer,2023-07,2023
CUST00186,Kiaan Singh,Female,55.0,New Delhi,Delhi,India,2025-11-02,Small Business,2025-11,2025
CUST01003,Elijah Batra,Male,29.0,Jaipur,Rajasthan,India,2026-06-11,Corporate,2026-06,2026
CUST05264,Sachi Batra,Female,36.0,Faridabad,Haryana,India,2020-09-22,Corporate,2020-09,2020
CUST07708,Idika Sharma,Male,56.0,Kanpur,Uttar Pradesh,India,2024-04-25,Corporate,2024-04,2024
CUST00401,Mitali Saraf,Male,51.0,Surat,Gujarat,India,2025-06-29,Small Business,2025-06,2025
CUST03152,Yash Shankar,Female,47.0,Surat,Gujarat,India,2022-12-20,Corporate,2022-12,2022
CUST09350,Karan Minhas,Female,20.0,Jaipur,Rajasthan,India,2023-04-16,Consumer,2023-04,2023
CUST03334,Gunbir Kapadia,Male,23.0,Jaipur,Rajasthan,India,2022-09-27,Corporate,2022-09,2022
CUST09633,Amara Sridhar,Male,31.0,Jaipur,Rajasthan,India,2021-06-14,Corporate,2021-06,2021
CUST06142,Mohini Handa,Male,32.0,Chennai,Tamil Nadu,India,2022-04-08,Small Business,2022-04,2022
CUST01982,Harish Goda,Male,48.0,Pune,Maharashtra,India,2022-10-22,Small Business,2022-10,2022
CUST06365,Ekalinga Kanda,Female,43.0,Jaipur,Rajasthan,India,2024-05-21,Home Office,2024-05,2024
CUST03339,Hemal Karnik,Male,26.0,Chennai,Tamil Nadu,India,2024-03-14,Home Office,2024-03,2024
CUST01865,Lohit Madan,Male,54.0,Kolkata,West Bengal,India,2021-04-13,Home Office,2021-04,2021
CUST01251,Aarnav Seshadri,Female,21.0,Jaipur,Rajasthan,India,2026-06-03,Home Office,2026-06,2026
CUST09805,Adya Rama,Female,67.0,Gurgaon,Haryana,India,2021-08-27,Corporate,2021-08,2021
